Latitude,Longitude,Tweets
27,87,  awh I'm getting my vaccine tomorrow and everything '
27,87,And yes the shot on target was a pun bc of the vaccine . 
27,87,Good news for anybody wanting a holiday this year. 
27,87,The governments actually smoking crack inih No priority for teachers or police in next stage of vaccine rollout
27,87,"RT :   Defo read this and do the research so you make the best decision for you. Also, might be reassuring to n'"
27,87,"  Defo read this and do the research so you make the best decision for you. Also, might be reassuring to note that some women who took part in the vaccine trial did actually get pregnant during and after the trial'"
27,87,RT : _intl  They need to worry about vaccines before vaccine passports. Another 3 years at this pace.Ideal for'
27,87,"_intl  They need to worry about vaccines before vaccine passports. Another 3 years at this pace.Ideal for the EU though: introduce mandatory vaccine passport, don't administer vaccine. Totalitarian game, set and match.'"
27,87,"Lowkey mad that I've had no side effects to the vaccine, wanted to cash in on that 120k '"
27,87,My vaccine is tomorrow only just remembered '
27,87,2 They had already said that they never said the vaccine makes you immune'
27,87,Just got my vaccine '
27,87,RT 111: Just seen someone seriously claiming that the vaccine could turn people into butterfly's  Think that's enough internet f'
27,87,Got the appointment date for my second covid vaccine. Yeooooooo 
27,87,Just seen someone seriously claiming that the vaccine could turn people into butterfly's  Think that's enough internet for today '
27,87,  Yh its a tough 1. But given how the UK is probably the most strict lockdown (now finally lol) you'd hope in 4 months with 1 of the fastest vaccine rollouts it is plausible. Only the data will show though'
27,87,"  Yh who knows. Its ambitious, but with the vaccine rollout/success it is possible. We need some hope. Also dont think theres a way back now if he changes his mind'"
27,87,hospitality workers better get the vaccine i stg or im turning up in a hazmat suit'
27,87,If you're anti the vaccine you better wear that mask'
27,87,My dad finally got his vaccine today! '
27,87,"Just got my vaccine, 3 me from this lockdown rn '"
27,87,"vaccine update: pretty good, arm is a little sore and feeling v tired (but this may also be due to day 4 of a conference finishing at 11pm)'"
27,87,Getting inked next weekend! ..talking about the vaccine x'
27,87,2nd vaccine dose done  
27,87,i do want to see it in the cinema tho but like in other places w/o a developed/functions vaccine programme?'
27,87,this is such a fascinating argument 
27,87, I'm diabetic and in my 30s got my vaccine next month because we've always been in group 6 with long term conditions'
27,87,"RT _JA: JandJ's COVID19 vaccine candidate, which only requires one dose and can be stored at fridge temperature, is highly effi'"
27,87, oh noo they don't gotta worry about what's in the vaccine'
27,87,Unless you lot think the vaccine doesn't work I'm struggling to understand why so many of you are scared of the thought of things opening up again this summer? It's like you have some sort of lockdown stockhholm syndrome'
27,87,"JandJ's COVID19 vaccine candidate, which only requires one dose and can be stored at fridge temperature, is highly efficacious against ALL variants according to an analysis by the FDA. Huge gamechanger.'"
27,87,"If I wasn't autistic before, then I definitely am now that I had the vaccine and tHeRe iS a cOmPuTeRs iN My BrAin'"
27,87,why are grandparents so dramatic ab getting the vaccine'
27,87,Petition: Do not rollout Covid-19 vaccine passports 
27,87,I don't want to take this vaccine. What is it with this vaccine passport ish?'
27,87, Vaccine passports only. As someone who has my vaccine I'd like at least a certificate in order to be allowed to fly for instance or work in certain places'
27,89,"Dr. Tedros, DG,  World Health Organization (WHO) has thanked India and PM Narendra Modi for supporting Vaccine Equity. He said, India's commitment to COVAX and sharing of COVID19 vaccine doses with other countries is helping over 60 countries worldwide. "
27,89," , DG,   has thanked India and PM  for supporting Vaccine Equity. He said, India's commitment to COVAX and sharing of COVID19 vaccine doses with other countries is helping over 60 countries worldwide. "
27,89," , DG,   has thanked India and PM  for supporting Vaccine Equity. He said, India's commitment to COVAX and sharing of COVID19 vaccine doses with other countries is helping over 60 countries worldwide. "
27,89,Got flu vaccine today. 
27,92,No supply of Rabies Vaccine in Udalguri Civil Hospital or may sold out in black market. What if it was major and multiple trans-dermal bite? Should the poor die who can't afford high cost vaccine? 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,93,".A total of 600,000 doses of the vaccine developed by AstraZeneca and Oxford University arrived in Ghanacapital Accra on Wednesday.In a joint statement, the WHO and the United Nations childrenfund (Unicef) said it was a 'momentous occasion'. "
27,93,RT @12bnndrf: The COVID19 vaccine: As essential as you are.Add one more layer of protection to keep you and your family safe.COVID19Vaccin'
27,93,"   .: A 48-year-old Anganwadi worker in Manipur has died a week after receiving her first dose of Covid-19 vaccine, officials said on Saturday. "
27,93,RT 2298242: Only India can satisfy world's CovidVaccine needs: Foreign envoys after visiting Bharat Biotech facility... htt'
27,93,RT 2298242: Only India can satisfy world's CovidVaccine needs: Foreign envoys after visiting Bharat Biotech facility... htt'
27,93,RT : The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their e'
27,93,RT : The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their e'
27,93,RT : The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their e'
27,93,The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their experience after taking the second dose of the vaccine under LargestVaccineDrive. IndiaFightsCorona 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,RT : Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,Got vaccinated and feeling fine. I urge all persons to take the vaccine when their turn comes. COVID19Vaccine 
27,94,".A total of 600,000 doses of the vaccine developed by AstraZeneca and Oxford University arrived in Ghanacapital Accra on Wednesday.In a joint statement, the WHO and the United Nations childrenfund (Unicef) said it was a 'momentous occasion'. "
27,94,RT @12bnndrf: The COVID19 vaccine: As essential as you are.Add one more layer of protection to keep you and your family safe.COVID19Vaccin'
27,94,"   .: A 48-year-old Anganwadi worker in Manipur has died a week after receiving her first dose of Covid-19 vaccine, officials said on Saturday. "
27,94,"Heartiest gratitude  to our benevolent Scientists, Health department,Serum Institute of India,Govt of India and Our police department  for shielding us with Covidshield Vaccine today at Chimpu CHC, Itanagar. "
27,94,RT 2298242: Only India can satisfy world's CovidVaccine needs: Foreign envoys after visiting Bharat Biotech facility... htt'
27,94,RT 2298242: Only India can satisfy world's CovidVaccine needs: Foreign envoys after visiting Bharat Biotech facility... htt'
27,94,RT : The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their e'
27,94,RT : The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their e'
27,94,RT : The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their e'
27,94,The vaccines developed in India are completely safe and effective! Watch this video of healthcare workers sharing their experience after taking the second dose of the vaccine under LargestVaccineDrive. IndiaFightsCorona 
29,71,".     _Chigi - please commit to vaccine donations now, not later!  To beat the pandemic we have to prioritise health workers and the most vulnerable globally. Together we can defeat COVID19! EUCO WorldRecoveryPlan'"
29,71,"The vaccine hoarding isn't a cool thing at all, affording countries with more than sufficient vaccines should consider other countries too...together we can beat COVID19'"
29,71,"_boy  Yeah, what waste of time the vaccine is all it does is stop people [checks notes] dying'"
29,71,RT 23: I'm convinced Canada's vaccine rollout was planned by someone in kindergarten'
29,71,I'm convinced Canada's vaccine rollout was planned by someone in kindergarten'
29,71, Yeah. Let's all go take a vaccine that a guy who drinks human shit recommends. I swear that we have flipped into bizarro world in the last year. Nothing is right.'
29,71,I have both my appointment dates and as a member of the BAME community I have no concerns about having the vaccine. 
29,76,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme
29,76, For getting the vaccine people will have to register themselves at co-win app.'
29,76," From march 1 all citizens above 60 years old and  the citizens above 45 years with co-morbidities only like diabetes,hypertension etc will be eligible for taking vaccine.'"
29,76,RT : CoronaVaccine Updates 2021: Covishield Corona Vaccine set to start Dry Run in India today. Know about the inexpensive'
29,76,2nd Vaccine Dosedaughterdad  52  123 31882431 43653343  _irs    
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus  ++'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus__'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus()'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus!!!!'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus!!'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus!'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus....'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus ..'
29,76,Vaccine rollout has started in india so why we can't travel??    LetUsBackToAus'
29,76,We are ready to get vaccine.. As in our country vaccine rollout has started.. .. So why we can't travel?   LetUsBackToAus !'
29,76,RT : CoronaVaccine Updates 2021: Covishield Corona Vaccine set to start Dry Run in India today. Know about the inexpensive'
29,77,"_uk  These are made in India vaccines. Produced by world's largest vaccine company, serum Institute of India'"
29,77,CovishieldVaccine 2nd and final dose of vaccine 
29,77,"UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistance"
29,77,"India's vaccine diplomacy wins friends in Caribbean, draws global praise"
29,77,"India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
29,78,World nation income is increased if toll tax is opened Kisi me mjhe rupee BHI nhi diye Pm awasiye yojna waste hPm ujala yojna waste h Pm vaccine patient waste h Union budget yojna waste Sab no job de do aur yojna cancel or do Woh rupee mjhe dijiye'
29,78,35000. Cr Corona vaccine wapas le lo patient k baccho lo job dekar Woh rupees mjhe De do 35000 CR waste Ker site BJP government ne'
29,78,GHANA RECEIVES MADE-IN-INDIA JABS REPUBLIC  
29,78," Not only Vaccine, Bureaucracy and Public welfare is not on the same page.'"
29,78,Moderna COVID19 vaccine for the variant first found in South Africa ready for testing 
29,78,"_razdan10 Rubish ... baster beggar.. why he was begging before Modi ji , for corona vaccine..'"
29,78,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to introduce the firs'"
29,78,"Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system Ayurveda.Patanjalis_EvidenceBased_Medicine4Corona PatanjaliCoronil "
29,79,Serum Institute CEO Poonawalla apprises Home Minister about Covid-19 vaccine rollout  ETHealthWorld 
29,79,"Patron story: She got her husband and herself appointments to get the vaccine. They show up and the line goes down BLOCKS. Everyone there had an 'appointment.' After 40 mins, they and at least 100 others were sent away because they didn't have enough.'"
29,79,how are tv drag queens getting the vaccine before actual essential workers and at risk people???'
29,79,FDA advisory panel to review JandJ Covid-19 vaccine with thumbs upexpected 
29,79," I got my second Moderna vaccine dose a couple weeks ago, do I need to do anything to activate my microchip or is it self-activating? Just curious.Thanks'"
29,79, like a Saturday shift every now and then to stay in the rotation? Idk what the job is but I've done that for discounts on food so would definitely do it for a vaccine lmao'
29,79,US achieves important milestone of administering 50 million Covid-19 vaccine shots  Times ofIndia 
29,79,Did your child miss a vaccine dose? Here is what you need to do | The Times ofIndia 
29,79,Me trying to find my dad a vaccine appointment. 
29,79,"In boost for Covid-19 battle, Pfizer vaccine found 94% effective in real world  ETHealthWorld "
29,79,Coronavirus vaccine: Developed an adverse reaction? Here's what you need to know | The Times ofIndia 
29,79,Sonam Kapoor Gets Trolled For Asking About COVID-19 Vaccine OnTwitter 
29,79,"Johnson and Johnson Covid Vaccine: Johnson and Johnson's one-shot Covid-19 vaccine effective, safe; FDA staff | World News  Times ofIndia "
29,79,"RT :  PA has BMI 30+ in group 1A, which was a blessing, but oooh boy did the otherwise polite and 'apolitical' vacc'"
29,79," PA has BMI 30+ in group 1A, which was a blessing, but oooh boy did the otherwise polite and 'apolitical' vaccine locating groups have some words about fat people 'skipping line'. I go for 2nd dose this Sunday. I struggled with guilt and shame, comments like this help so much '"
29,79,"so the vaccine doesn't stop the spread, just the symptoms? but does that mean vaccinated persons are safe to be around each other though? im confused as to what the point of the vaxx is if it doesn't prevent the spread'"
29,79,wonder how mad that one girl from a few weeks ago would be to know I'm getting the vaccine as soon as I can get a time slot bc im a fat ass'
29,79,"All above 60 years of age, 45-plus with other illnesses to get Covid-19 vaccine from March 1  ETHealthWorld "
29,79,AstraZeneca to miss second-quarter EU vaccine supply target byhalf 
29,79,"We still have so many people telling us how difficult it is to get the vaccine for themselves or loved ones, even over 65 and with disabilities. I just want more of my neighbors to not die!'"
29,79," Thank you for this statement, its perfectly put. I felt so much guilt and shame after getting my vaccine due to BMI because of the fat hate on local vaccine locating and covid discussion groups. Things like this help so much. '"
29,79,  Chill out Veruka. Crying about a vaccine while thinking heathcare isn't a right. Please child. 
29,79,      _GoI _Official _India   Why you don't discuss to Saudi Arabia regarding lifting BANNED and releasing restrictions. Vaccine le skte hai india se direct pr pareshaan janta ko nahi. resumeflightsIND_KSA'
29,79," I was hoping for daily counts of vaccine doses administered in Allegheny County, but I'll guess make do with a patronizing parenthetical.'"
29,79,WHO agrees compensation fund for serious COVAX vaccine side effects  ETHealthWorld 
29,79, What would you like him to do for you? You are 36 years old. We were all told the stages of who would get the vaccine first and so on from day one. Sorry it's not moving fast enough for you. Please complain some more. '
29,79,Covax Covid Vaccine: UN to rich nations; Don't undermine Covax vaccine program | World News  Times ofIndia 
29,79,"Texas to get one million Covid-19 vaccine doses in coming week, governor says  Times ofIndia "
29,79,Coronavirus | U.K. gives first dose of vaccine to 17.6 millionpeople 
29,79,so david and I are eligible to get the vaccine '
29,79," 1  If I'm not mistaken it stems from early recommendations that women who are pregnant or may become pregnant not be given the vaccine due to lack of studies specific to the vaccine and pregnancy. There was never a plausible concern, just a misunderstood over-abundance of caution.'"
29,79,Got my second vaccine dose and I'm feeling shitty but grateful'
29,79,___  i know exactly how the Pfizer-BioNTech vaccine works and already got one dose but you would just parrot back nonsense if i tried to explain it'
29,79, Breaking: 1 crore + vaccine doses administered in India. The fastest in the world... Listen to interesting thoughts by  on Koo App - 
29,80,"Patron story: She got her husband and herself appointments to get the vaccine. They show up and the line goes down BLOCKS. Everyone there had an 'appointment.' After 40 mins, they and at least 100 others were sent away because they didn't have enough.'"
29,80,how are tv drag queens getting the vaccine before actual essential workers and at risk people???'
29,80," I got my second Moderna vaccine dose a couple weeks ago, do I need to do anything to activate my microchip or is it self-activating? Just curious.Thanks'"
29,80, like a Saturday shift every now and then to stay in the rotation? Idk what the job is but I've done that for discounts on food so would definitely do it for a vaccine lmao'
29,80,Me trying to find my dad a vaccine appointment. 
29,80,"RT :  PA has BMI 30+ in group 1A, which was a blessing, but oooh boy did the otherwise polite and 'apolitical' vacc'"
29,80," PA has BMI 30+ in group 1A, which was a blessing, but oooh boy did the otherwise polite and 'apolitical' vaccine locating groups have some words about fat people 'skipping line'. I go for 2nd dose this Sunday. I struggled with guilt and shame, comments like this help so much '"
29,80,"so the vaccine doesn't stop the spread, just the symptoms? but does that mean vaccinated persons are safe to be around each other though? im confused as to what the point of the vaxx is if it doesn't prevent the spread'"
29,80,wonder how mad that one girl from a few weeks ago would be to know I'm getting the vaccine as soon as I can get a time slot bc im a fat ass'
29,80,"We still have so many people telling us how difficult it is to get the vaccine for themselves or loved ones, even over 65 and with disabilities. I just want more of my neighbors to not die!'"
29,80," Thank you for this statement, its perfectly put. I felt so much guilt and shame after getting my vaccine due to BMI because of the fat hate on local vaccine locating and covid discussion groups. Things like this help so much. '"
29,80,  Chill out Veruka. Crying about a vaccine while thinking heathcare isn't a right. Please child. 
29,80," I was hoping for daily counts of vaccine doses administered in Allegheny County, but I'll guess make do with a patronizing parenthetical.'"
29,80, What would you like him to do for you? You are 36 years old. We were all told the stages of who would get the vaccine first and so on from day one. Sorry it's not moving fast enough for you. Please complain some more. '
29,80,so david and I are eligible to get the vaccine '
29,80," 1  If I'm not mistaken it stems from early recommendations that women who are pregnant or may become pregnant not be given the vaccine due to lack of studies specific to the vaccine and pregnancy. There was never a plausible concern, just a misunderstood over-abundance of caution.'"
29,80,Got my second vaccine dose and I'm feeling shitty but grateful'
29,80,___  i know exactly how the Pfizer-BioNTech vaccine works and already got one dose but you would just parrot back nonsense if i tried to explain it'
30,72,Me vaccinated against COVID19Let's see what happenedvaccine COVID19Vaccine vaccination frontlineworkers 
30,75,RT : Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017Developmen'
30,75,RT : Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017Developmen'
30,75,Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017Development of Ayodhya -140Cr'300Cr for the way to Ram temple.' and free water to farmers. Cuz diesel is expensive!BJPFuelScamUPBudget2021
30,75,"RT : Vaccine rollout is tough, if you get case spikes in between during rollout, they might have to redirect man power and r'"
30,75,"Vaccine rollout is tough, if you get case spikes in between during rollout, they might have to redirect man power and resources to handle the cases in front of them.Though I am not sure how much overlap there is between the staff for Covid and staff for immunisation.'"
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,76,RT : Major countries like CANADA and UK are accepting and Welcoming international students even when the COVID cases are at peak'
30,77,Australia is acting like one of those annoying cousins lol.They are too worried about covid yet their vaccine roll out is slower than a turtle.High risk group should have been vaccinated by now. World is in feb 2021 and Australia is still in December 2019  '
30,77,India's vaccine diplomacy wins friends in the Caribbean 
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78, Journalism k naam per tweet padne wale vaccine mang rahe hain.Gupta uncle generally reads tweets of any foreign policy expert in his show.'
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evide'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"So finally shielded with the first dose of covishield. Till now I didn't experience any side effects,though I was nervous at the beginning. Tell me your experience with the vaccine   vaccination vaccinatedwithcovishield "
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT _official: Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,78,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
30,80,"UN chief appreciates India's leadership in fight against Covid-19, vaccine assistance "
30,89,_p Florida has been so shitty with our vaccines.I'm a high risk recent cancer survivor and I still haven't gotten my first vaccine and a lot of our elders haven't gotten their second vaccines.DeathSantis has really fucked us.'
30,89,This vaccine bouta turn me into a cabbage br
31,72," Its not a new thing, this has always been PPP's way of life.All their MNAs MPAs are the biggest goons in their respective constituencies. But our institutions have always been blind towards their attitude. Children are dying in Thar,HIV wreaks havoc,dog vaccine is no where. But!'"
31,72,Punjab health minister said she nor her household will have a vaccine and recommend general public to done with vaccination in March.'
31,72, Can I get typhoid vaccine for my children now as date  already passed. I just see the add.'
31,72,What about sinopharm vaccine? 
31,72,The UAE vaccination campaign provides doses of vaccine to Pakistani children against polio. UAE is providing true example of humanity. _'
31,72,Thanks  Getting vaccination publicly is to encourage our fellow health care staff and general public to not to be afraid by unsubstantiated rumors.VaccinesSaveLivesExcellent arrangements at Tarlai vaccination centre. COVID19 vaccine 
